EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1631709036.105577,171649.000,28506,1,EA,1,100,0.029224
1631709036.170705,171714.000,28524,2,EA,1,100,0.029228
1631709036.235832,171779.000,28524,2,EA,1,100,0.029226
1631709036.301961,171845.000,28541,1,EA,1,100,0.029222
1631709036.367589,171910.500,28559,2,EA,1,100,0.029228
1631709036.433218,171976.000,28559,2,EA,1,100,0.029225
1631709036.498345,172041.000,28578,1,EA,1,100,0.029223
1631709036.563472,172106.000,28597,2,EA,1,100,0.029228
1631709036.628600,172171.000,28597,2,EA,1,100,0.029228
1631709036.693727,172236.000,28616,2,EA,1,100,0.029229
1631709036.758854,172301.000,28616,2,EA,1,100,0.029225
1631709036.824983,172367.000,28632,1,EA,1,100,0.029225
1631709036.890111,172432.000,28651,2,EA,1,100,0.029219
1631709036.955238,172497.000,28651,2,EA,1,100,0.029228
1631709037.021367,172563.000,28669,1,EA,1,100,0.029224
1631709037.085994,172627.500,28688,2,EA,1,100,0.029222
1631709037.150620,172692.000,28688,2,EA,1,100,0.029230
1631709037.214745,172756.000,28704,1,EA,1,100,0.029229
1631709037.280373,172821.500,28723,2,EA,1,100,0.029227
1631709037.346002,172887.000,28723,2,EA,1,100,0.029229
1631709037.412131,172953.000,28741,1,EA,1,100,0.029224
1631709037.477759,173018.500,28761,2,EA,1,100,0.029223
1631709037.543387,173084.000,28761,2,EA,1,100,0.029225
1631709037.609517,173150.000,28779,1,EA,1,100,0.029228
1631709037.674143,173214.500,28796,2,EA,1,100,0.029224
1631709037.738769,173279.000,28796,2,EA,1,100,0.029227
1631709037.804397,173344.500,28814,2,EA,1,100,0.029229
1631709037.870026,173410.000,28814,2,EA,1,100,0.029225
1631709037.936155,173476.000,28833,1,EA,1,100,0.029224
1631709038.001282,173541.000,28856,2,EA,1,100,0.029224
1631709038.066409,173606.000,28856,2,EA,1,100,0.029229
1631709038.131036,173670.500,28875,2,EA,1,100,0.029228
1631709038.195662,173735.000,28875,2,EA,1,100,0.029229
1631709038.260789,173800.000,28891,1,EA,1,100,0.029229
1631709038.326417,173865.500,28910,2,EA,1,100,0.029222
1631709038.392046,173931.000,28910,2,EA,1,100,0.029218
1631709038.458175,173997.000,28928,1,EA,1,100,0.029227
1631709038.523803,174062.500,28948,2,EA,1,100,0.029223
1631709038.589432,174128.000,28948,2,EA,1,100,0.029229
1631709038.655561,174194.000,28966,1,EA,1,100,0.029227
1631709038.720187,174258.500,28983,2,EA,1,100,0.029224
1631709038.784813,174323.000,28983,2,EA,1,100,0.029228
1631709038.850442,174388.500,29001,2,EA,1,100,0.029225
1631709038.916070,174454.000,29001,2,EA,1,100,0.029223
1631709038.981197,174519.000,29020,1,EA,1,100,0.029222
1631709039.047326,174585.000,29038,2,EA,1,100,0.029227
1631709039.113456,174651.000,29038,2,EA,1,100,0.029230
1631709039.178583,174716.000,29055,1,EA,1,100,0.029225
1631709039.244211,174781.500,29073,2,EA,1,100,0.029225
1631709039.309839,174847.000,29073,2,EA,1,100,0.029229
1631709039.374967,174912.000,29092,1,EA,1,100,0.029229
1631709039.440595,174977.500,29111,2,EA,1,100,0.029229
1631709039.506223,175043.000,29111,2,EA,1,100,0.029223
1631709039.572352,175109.000,29128,1,EA,1,100,0.029229
1631709039.637981,175174.500,29146,2,EA,1,100,0.029227
1631709039.703609,175240.000,29146,2,EA,1,100,0.029221
1631709039.768736,175305.000,29165,1,EA,1,100,0.029227
1631709039.833362,175369.500,29183,2,EA,1,100,0.029226
1631709039.897989,175434.000,29183,2,EA,1,100,0.029218
1631709039.963617,175499.500,29202,2,EA,1,100,0.029226
1631709040.029245,175565.000,29202,2,EA,1,100,0.029228
1631709040.094373,175630.000,29218,1,EA,1,100,0.029226
1631709040.160502,175696.000,29237,2,EA,1,100,0.029218
1631709040.226631,175762.000,29237,2,EA,1,100,0.029219
1631709040.292760,175828.000,29255,1,EA,1,100,0.029229
1631709040.357888,175893.000,29274,2,EA,1,100,0.029237
1631709040.423015,175958.000,29274,2,EA,1,100,0.029231
1631709040.488142,176023.000,29291,1,EA,1,100,0.029220
1631709040.553770,176088.500,29310,2,EA,1,100,0.029223
1631709040.619399,176154.000,29310,2,EA,1,100,0.029228
1631709040.684526,176219.000,29328,1,EA,1,100,0.029221
1631709040.750154,176284.500,29347,2,EA,1,100,0.029225
1631709040.815782,176350.000,29347,2,EA,1,100,0.029229
1631709040.880910,176415.000,29365,1,EA,1,100,0.029225
1631709040.946538,176480.500,29382,2,EA,1,100,0.029223
1631709041.012166,176546.000,29382,2,EA,1,100,0.029229
1631709041.077293,176611.000,29400,2,EA,1,100,0.029228
1631709041.142421,176676.000,29400,2,EA,1,100,0.029228
1631709041.208550,176742.000,29419,1,EA,1,100,0.029219
1631709041.274679,176808.000,29437,2,EA,1,100,0.029226
1631709041.340808,176874.000,29437,2,EA,1,100,0.029229
1631709041.404934,176938.000,29454,1,EA,1,100,0.029227
1631709041.470061,177003.000,29473,2,EA,1,100,0.029226
1631709041.535188,177068.000,29473,2,EA,1,100,0.029228
1631709041.601317,177134.000,29492,1,EA,1,100,0.029228
1631709041.666445,177199.000,29510,2,EA,1,100,0.029226
1631709041.731572,177264.000,29510,2,EA,1,100,0.029227
1631709041.797701,177330.000,29527,1,EA,1,100,0.029226
1631709041.863329,177395.500,29545,2,EA,1,100,0.029228
1631709041.928958,177461.000,29545,2,EA,1,100,0.029227
1631709041.994586,177526.500,29564,2,EA,1,100,0.029226
1631709042.060214,177592.000,29564,2,EA,1,100,0.029227
1631709042.125341,177657.000,29582,1,EA,1,100,0.029227
1631709042.189968,177721.500,29601,2,EA,1,100,0.029228
1631709042.254594,177786.000,29601,2,EA,1,100,0.029227
1631709042.319721,177851.000,29617,1,EA,1,100,0.029228
1631709042.385350,177916.500,29636,2,EA,1,100,0.029228
1631709042.450978,177982.000,29636,2,EA,1,100,0.029228
1631709042.516105,178047.000,29655,1,EA,1,100,0.029227
1631709042.581733,178112.500,29674,2,EA,1,100,0.029226
1631709042.647362,178178.000,29674,2,EA,1,100,0.029227
1631709042.712489,178243.000,29690,1,EA,1,100,0.029222
1631709042.778117,178308.500,29709,2,EA,1,100,0.029222
1631709042.843745,178374.000,29709,2,EA,1,100,0.029227
1631709042.909875,178440.000,29727,1,EA,1,100,0.029226
1631709042.975002,178505.000,29746,2,EA,1,100,0.029226
1631709043.040129,178570.000,29746,2,EA,1,100,0.029228
1631709043.105591,178635.333,29770,3,EA,1,100,0.029227
1631709043.171052,178700.667,29770,3,EA,1,100,0.029227
1631709043.236513,178766.000,29770,3,EA,1,100,0.029228
1631709043.300638,178830.000,29788,1,EA,1,100,0.029228
1631709043.366266,178895.500,29807,2,EA,1,100,0.029229
1631709043.431895,178961.000,29807,2,EA,1,100,0.029228
1631709043.497022,179026.000,29824,1,EA,1,100,0.029228
1631709043.562149,179091.000,29843,2,EA,1,100,0.029225
1631709043.627277,179156.000,29843,2,EA,1,100,0.029216
1631709043.693406,179222.000,29861,1,EA,1,100,0.029226
1631709043.758533,179287.000,29880,2,EA,1,100,0.029223
1631709043.823660,179352.000,29880,2,EA,1,100,0.029223
1631709043.888788,179417.000,29898,2,EA,1,100,0.029227
1631709043.953915,179482.000,29898,2,EA,1,100,0.029228
1631709044.020044,179548.000,29915,1,EA,1,100,0.029229
1631709044.085171,179613.000,29933,2,EA,1,100,0.029229
1631709044.150299,179678.000,29933,2,EA,1,100,0.029229
1631709044.215426,179743.000,29952,1,EA,1,100,0.029227
1631709044.280052,179807.500,29970,2,EA,1,100,0.029227
1631709044.344679,179872.000,29970,2,EA,1,100,0.029228
1631709044.409806,179937.000,29988,1,EA,1,100,0.029224
1631709044.475434,180002.500,30006,2,EA,1,100,0.029225
1631709044.541062,180068.000,30006,2,EA,1,100,0.029229
1631709044.607192,180134.000,30025,1,EA,1,100,0.029229
1631709044.672319,180199.000,30043,2,EA,1,100,0.029227
1631709044.737446,180264.000,30043,2,EA,1,100,0.029227
1631709044.802573,180329.000,30062,2,EA,1,100,0.029228
1631709044.867701,180394.000,30062,2,EA,1,100,0.029228
1631709044.931826,180458.000,30078,1,EA,1,100,0.029228
1631709044.997955,180524.000,30097,2,EA,1,100,0.029226
1631709045.064085,180590.000,30097,2,EA,1,100,0.029228
1631709045.129212,180655.000,30115,1,EA,1,100,0.029228
1631709045.194840,180720.500,30134,2,EA,1,100,0.029226
1631709045.260468,180786.000,30134,2,EA,1,100,0.029223
1631709045.326597,180852.000,30150,1,EA,1,100,0.029228
1631709045.391224,180916.500,30170,2,EA,1,100,0.029228
1631709045.455850,180981.000,30170,2,EA,1,100,0.029225
1631709045.520977,181046.000,30188,1,EA,1,100,0.029227
1631709045.587608,181112.500,30207,2,EA,1,100,0.029224
1631709045.654238,181179.000,30207,2,EA,1,100,0.029229
1631709045.718363,181243.000,30225,1,EA,1,100,0.029228
1631709045.783991,181308.500,30242,2,EA,1,100,0.029227
1631709045.849620,181374.000,30242,2,EA,1,100,0.029228
1631709045.914246,181438.500,30260,2,EA,1,100,0.029226
1631709045.978872,181503.000,30260,2,EA,1,100,0.029225
1631709046.045002,181569.000,30279,1,EA,1,100,0.029219
1631709046.110630,181634.500,30297,2,EA,1,100,0.029226
1631709046.176258,181700.000,30297,2,EA,1,100,0.029227
1631709046.242387,181766.000,30314,1,EA,1,100,0.029220
1631709046.308015,181831.500,30332,2,EA,1,100,0.029226
1631709046.373644,181897.000,30332,2,EA,1,100,0.029229
1631709046.438771,181962.000,30352,1,EA,1,100,0.029229
1631709046.503898,182027.000,30370,2,EA,1,100,0.029227
1631709046.569026,182092.000,30370,2,EA,1,100,0.029229
1631709046.635155,182158.000,30387,1,EA,1,100,0.029227
1631709046.700282,182223.000,30405,2,EA,1,100,0.029226
1631709046.765409,182288.000,30405,2,EA,1,100,0.029224
1631709046.831538,182354.000,30424,1,EA,1,100,0.029226
1631709046.896666,182419.000,30442,2,EA,1,100,0.029225
1631709046.961793,182484.000,30442,2,EA,1,100,0.029227
1631709047.026920,182549.000,30461,2,EA,1,100,0.029229
1631709047.092048,182614.000,30461,2,EA,1,100,0.029229
1631709047.157175,182679.000,30477,1,EA,1,100,0.029229
1631709047.223304,182745.000,30496,2,EA,1,100,0.029228
1631709047.289433,182811.000,30496,2,EA,1,100,0.029228
1631709047.354561,182876.000,30515,1,EA,1,100,0.029228
1631709047.420189,182941.500,30534,2,EA,1,100,0.029224
1631709047.485817,183007.000,30534,2,EA,1,100,0.029222
1631709047.550443,183071.500,30550,2,EA,1,100,0.029228
1631709047.615070,183136.000,30550,2,EA,1,100,0.029226
1631709047.681199,183202.000,30569,1,EA,1,100,0.029227
1631709047.746326,183267.000,30587,2,EA,1,100,0.029226
1631709047.811454,183332.000,30587,2,EA,1,100,0.029223
1631709047.877583,183398.000,30606,1,EA,1,100,0.029221
1631709047.942710,183463.000,30624,2,EA,1,100,0.029227
1631709048.007837,183528.000,30624,2,EA,1,100,0.029228
1631709048.072964,183593.000,30641,1,EA,1,100,0.029218
1631709048.138593,183658.500,30659,2,EA,1,100,0.029227
1631709048.204221,183724.000,30659,2,EA,1,100,0.029228
1631709048.270350,183790.000,30683,2,EA,1,100,0.029224
1631709048.336479,183856.000,30683,2,EA,1,100,0.029229
1631709048.401607,183921.000,30702,1,EA,1,100,0.029229
1631709048.467235,183986.500,30721,2,EA,1,100,0.029229
1631709048.532863,184052.000,30721,2,EA,1,100,0.029228
1631709048.596989,184116.000,30737,1,EA,1,100,0.029229
1631709048.661615,184180.500,30756,2,EA,1,100,0.029218
1631709048.726241,184245.000,30756,2,EA,1,100,0.029227
1631709048.790366,184309.000,30774,1,EA,1,100,0.029228
1631709048.856997,184375.500,30793,2,EA,1,100,0.029227
1631709048.923627,184442.000,30793,2,EA,1,100,0.029224
1631709048.988754,184507.000,30811,2,EA,1,100,0.029224
1631709049.053881,184572.000,30811,2,EA,1,100,0.029226
1631709049.119009,184637.000,30828,1,EA,1,100,0.029224
1631709049.184136,184702.000,30846,2,EA,1,100,0.029229
1631709049.249263,184767.000,30846,2,EA,1,100,0.029229
1631709049.315392,184833.000,30866,1,EA,1,100,0.029225
1631709049.381522,184899.000,30884,2,EA,1,100,0.029229
1631709049.447651,184965.000,30884,2,EA,1,100,0.029228
1631709049.513780,185031.000,30901,1,EA,1,100,0.029222
1631709049.578407,185095.500,30919,2,EA,1,100,0.029227
1631709049.643033,185160.000,30919,2,EA,1,100,0.029229
1631709049.708160,185225.000,30938,1,EA,1,100,0.029227
1631709049.773788,185290.500,30956,2,EA,1,100,0.029222
1631709049.839417,185356.000,30956,2,EA,1,100,0.029229
1631709049.905546,185422.000,30975,1,EA,1,100,0.029229
1631709049.970673,185487.000,30991,2,EA,1,100,0.029226
1631709050.035800,185552.000,30991,2,EA,1,100,0.029228
1631709050.100928,185617.000,31010,2,EA,1,100,0.029223
1631709050.166055,185682.000,31010,2,EA,1,100,0.029220
1631709050.232184,185748.000,31028,1,EA,1,100,0.029227
1631709050.297812,185813.500,31048,2,EA,1,100,0.029223
1631709050.363441,185879.000,31048,2,EA,1,100,0.029229
1631709050.428568,185944.000,31064,1,EA,1,100,0.029229
1631709050.494196,186009.500,31083,2,EA,1,100,0.029229
1631709050.559824,186075.000,31083,2,EA,1,100,0.029227
1631709050.623950,186139.000,31101,1,EA,1,100,0.029221
1631709050.689578,186204.500,31120,2,EA,1,100,0.029226
1631709050.755206,186270.000,31120,2,EA,1,100,0.029226
1631709050.821336,186336.000,31136,1,EA,1,100,0.029227
1631709050.886463,186401.000,31155,2,EA,1,100,0.029228
1631709050.951590,186466.000,31155,2,EA,1,100,0.029225
1631709051.017218,186531.500,31173,2,EA,1,100,0.029229
1631709051.082847,186597.000,31173,2,EA,1,100,0.029229
1631709051.148976,186663.000,31192,1,EA,1,100,0.029228
1631709051.214604,186728.500,31210,2,EA,1,100,0.029229
1631709051.280232,186794.000,31210,2,EA,1,100,0.029229
1631709051.345360,186859.000,31228,1,EA,1,100,0.029229
1631709051.409986,186923.500,31246,2,EA,1,100,0.029224
1631709051.474612,186988.000,31246,2,EA,1,100,0.029221
1631709051.540240,187053.500,31265,2,EA,1,100,0.029228
1631709051.605869,187119.000,31265,2,EA,1,100,0.029228
1631709051.671998,187185.000,31283,1,EA,1,100,0.029227
1631709051.737626,187250.500,31302,2,EA,1,100,0.029223
1631709051.803254,187316.000,31302,2,EA,1,100,0.029222
1631709051.868382,187381.000,31318,1,EA,1,100,0.029228
1631709051.933008,187445.500,31337,2,EA,1,100,0.029224
1631709051.997634,187510.000,31337,2,EA,1,100,0.029221
1631709052.061759,187574.000,31355,1,EA,1,100,0.029225
1631709052.127889,187640.000,31374,2,EA,1,100,0.029229
1631709052.194018,187706.000,31374,2,EA,1,100,0.029229
1631709052.259145,187771.000,31391,1,EA,1,100,0.029228
1631709052.324774,187836.500,31410,2,EA,1,100,0.029222
1631709052.390402,187902.000,31410,2,EA,1,100,0.029226
1631709052.454527,187966.000,31428,2,EA,1,100,0.029223
1631709052.518652,188030.000,31428,2,EA,1,100,0.029228
1631709052.583780,188095.000,31447,1,EA,1,100,0.029224
1631709052.649909,188161.000,31465,2,EA,1,100,0.029229
1631709052.716038,188227.000,31465,2,EA,1,100,0.029228
1631709052.782167,188293.000,31482,1,EA,1,100,0.029228
1631709052.846794,188357.500,31500,2,EA,1,100,0.029224
1631709052.911420,188422.000,31500,2,EA,1,100,0.029226
1631709052.976547,188487.000,31519,1,EA,1,100,0.029219
1631709053.042176,188552.500,31537,2,EA,1,100,0.029227
1631709053.107804,188618.000,31537,2,EA,1,100,0.029224
1631709053.173933,188684.000,31554,1,EA,1,100,0.029226
1631709053.239561,188749.500,31573,2,EA,1,100,0.029224
1631709053.305190,188815.000,31573,2,EA,1,100,0.029229
1631709053.370651,188880.333,31595,3,EA,1,100,0.029227
1631709053.436112,188945.667,31595,3,EA,1,100,0.029226
1631709053.501573,189011.000,31595,3,EA,1,100,0.029228
1631709053.566700,189076.000,31614,1,EA,1,100,0.029227
1631709053.632329,189141.500,31632,2,EA,1,100,0.029225
1631709053.697957,189207.000,31632,2,EA,1,100,0.029229
1631709053.763084,189272.000,31651,1,EA,1,100,0.029228
1631709053.828212,189337.000,31669,2,EA,1,100,0.029229
1631709053.893339,189402.000,31669,2,EA,1,100,0.029228
1631709053.959468,189468.000,31686,1,EA,1,100,0.029226
1631709054.025096,189533.500,31704,2,EA,1,100,0.029228
1631709054.090725,189599.000,31704,2,EA,1,100,0.029229
1631709054.155852,189664.000,31723,1,EA,1,100,0.029225
1631709054.221480,189729.500,31742,2,EA,1,100,0.029228
1631709054.287108,189795.000,31742,2,EA,1,100,0.029227
1631709054.352737,189860.500,31761,2,EA,1,100,0.029228
1631709054.418365,189926.000,31761,2,EA,1,100,0.029229
1631709054.483492,189991.000,31777,1,EA,1,100,0.029224
1631709054.548620,190056.000,31796,2,EA,1,100,0.029223
1631709054.613747,190121.000,31796,2,EA,1,100,0.029225
1631709054.678874,190186.000,31814,1,EA,1,100,0.029226
1631709054.744001,190251.000,31833,2,EA,1,100,0.029229
1631709054.809129,190316.000,31833,2,EA,1,100,0.029229
1631709054.875258,190382.000,31849,1,EA,1,100,0.029229
1631709054.940886,190447.500,31868,2,EA,1,100,0.029226
1631709055.006514,190513.000,31868,2,EA,1,100,0.029220
1631709055.071641,190578.000,31886,2,EA,1,100,0.029227
1631709055.136769,190643.000,31886,2,EA,1,100,0.029225
1631709055.201896,190708.000,31906,1,EA,1,100,0.029228
1631709055.267524,190773.500,31924,2,EA,1,100,0.029228
1631709055.333153,190839.000,31924,2,EA,1,100,0.029229
1631709055.399282,190905.000,31941,1,EA,1,100,0.029225
1631709055.464910,190970.500,31959,2,EA,1,100,0.029224
1631709055.530538,191036.000,31959,2,EA,1,100,0.029229
1631709055.595666,191101.000,31978,1,EA,1,100,0.029226
1631709055.661294,191166.500,31996,2,EA,1,100,0.029221
1631709055.726922,191232.000,31996,2,EA,1,100,0.029230
1631709055.792049,191297.000,32013,1,EA,1,100,0.029228
1631709055.858179,191363.000,32031,2,EA,1,100,0.029227
1631709055.924308,191429.000,32031,2,EA,1,100,0.029223
1631709055.988433,191493.000,32050,1,EA,1,100,0.029226
1631709056.054061,191558.500,32068,2,EA,1,100,0.029228
1631709056.119690,191624.000,32068,2,EA,1,100,0.029228
1631709056.185819,191690.000,32088,1,EA,1,100,0.029223
1631709056.250946,191755.000,32104,2,EA,1,100,0.029227
1631709056.316073,191820.000,32104,2,EA,1,100,0.029226
1631709056.380700,191884.500,32123,2,EA,1,100,0.029229
1631709056.445326,191949.000,32123,2,EA,1,100,0.029228
1631709056.511455,192015.000,32141,1,EA,1,100,0.029228
1631709056.577084,192080.500,32160,2,EA,1,100,0.029228
1631709056.642712,192146.000,32160,2,EA,1,100,0.029227
1631709056.707839,192211.000,32176,1,EA,1,100,0.029223
1631709056.772966,192276.000,32195,2,EA,1,100,0.029220
1631709056.838094,192341.000,32195,2,EA,1,100,0.029226
1631709056.904223,192407.000,32213,1,EA,1,100,0.029225
1631709056.969350,192472.000,32232,2,EA,1,100,0.029226
1631709057.034477,192537.000,32232,2,EA,1,100,0.029228
1631709057.100106,192602.500,32250,2,EA,1,100,0.029229
1631709057.165734,192668.000,32250,2,EA,1,100,0.029230
1631709057.231863,192734.000,32268,1,EA,1,100,0.029228
1631709057.296489,192798.500,32286,2,EA,1,100,0.029223
1631709057.361116,192863.000,32286,2,EA,1,100,0.029225
1631709057.425241,192927.000,32305,1,EA,1,100,0.029224
1631709057.491370,192993.000,32323,2,EA,1,100,0.029228
1631709057.557499,193059.000,32323,2,EA,1,100,0.029227
1631709057.623629,193125.000,32342,2,EA,1,100,0.029229
1631709057.689758,193191.000,32342,2,EA,1,100,0.029229
1631709057.753883,193255.000,32358,1,EA,1,100,0.029257
1631709057.819511,193320.500,32377,2,EA,1,100,0.029247
1631709057.885140,193386.000,32377,2,EA,1,100,0.029261
1631709057.951269,193452.000,32395,1,EA,1,100,0.029234
1631709058.016396,193517.000,32414,2,EA,1,100,0.029213
1631709058.081524,193582.000,32414,2,EA,1,100,0.029217
1631709058.147653,193648.000,32433,1,EA,1,100,0.029220
1631709058.213281,193713.500,32450,2,EA,1,100,0.029219
1631709058.278909,193779.000,32450,2,EA,1,100,0.029221
1631709058.343536,193843.500,32468,2,EA,1,100,0.029223
1631709058.408162,193908.000,32468,2,EA,1,100,0.029224
1631709058.472287,193972.000,32487,1,EA,1,100,0.029224
1631709058.537915,194037.500,32511,2,EA,1,100,0.029224
1631709058.603544,194103.000,32511,2,EA,1,100,0.029224
1631709058.670174,194169.500,32529,2,EA,1,100,0.029225
1631709058.736804,194236.000,32529,2,EA,1,100,0.029225
1631709058.800930,194300.000,32548,1,EA,1,100,0.029227
1631709058.866057,194365.000,32564,2,EA,1,100,0.029227
1631709058.931184,194430.000,32564,2,EA,1,100,0.029228
1631709058.996812,194495.500,32583,2,EA,1,100,0.029227
1631709059.062440,194561.000,32583,2,EA,1,100,0.029227
1631709059.127568,194626.000,32602,1,EA,1,100,0.029228
1631709059.193196,194691.500,32621,2,EA,1,100,0.029227
1631709059.258824,194757.000,32621,2,EA,1,100,0.029227
1631709059.324954,194823.000,32637,1,EA,1,100,0.029228
1631709059.390081,194888.000,32656,2,EA,1,100,0.029227
1631709059.455208,194953.000,32656,2,EA,1,100,0.029228
1631709059.520335,195018.000,32674,1,EA,1,100,0.029227
1631709059.584962,195082.500,32693,2,EA,1,100,0.029227
1631709059.649588,195147.000,32693,2,EA,1,100,0.029228
1631709059.715717,195213.000,32709,1,EA,1,100,0.029228
1631709059.781846,195279.000,32728,2,EA,1,100,0.029227
1631709059.847975,195345.000,32728,2,EA,1,100,0.029228
1631709059.913103,195410.000,32746,1,EA,1,100,0.029228
1631709059.978230,195475.000,32765,2,EA,1,100,0.029227
1631709060.043357,195540.000,32765,2,EA,1,100,0.029227
1631709060.108986,195605.500,32784,2,EA,1,100,0.029228
1631709060.174614,195671.000,32784,2,EA,1,100,0.029227
1631709060.239741,195736.000,32801,1,EA,1,100,0.029226
1631709060.305871,195802.000,32819,2,EA,1,100,0.029227
1631709060.372000,195868.000,32819,2,EA,1,100,0.029227
1631709060.436125,195932.000,32838,1,EA,1,100,0.029225
1631709060.501753,195997.500,32856,2,EA,1,100,0.029226
1631709060.567381,196063.000,32856,2,EA,1,100,0.029227
1631709060.633511,196129.000,32873,1,EA,1,100,0.029227
1631709060.698638,196194.000,32891,2,EA,1,100,0.029226
1631709060.763765,196259.000,32891,2,EA,1,100,0.029227
1631709060.829895,196325.000,32910,1,EA,1,100,0.029228
1631709060.895523,196390.500,32928,2,EA,1,100,0.029227
1631709060.961151,196456.000,32928,2,EA,1,100,0.029228
1631709061.026278,196521.000,32947,1,EA,1,100,0.029227
1631709061.091406,196586.000,32964,2,EA,1,100,0.029227
1631709061.156533,196651.000,32964,2,EA,1,100,0.029227
1631709061.221159,196715.500,32983,2,EA,1,100,0.029227
1631709061.285785,196780.000,32983,2,EA,1,100,0.029227
1631709061.351915,196846.000,33001,1,EA,1,100,0.029227
1631709061.418044,196912.000,33020,2,EA,1,100,0.029227
1631709061.484173,196978.000,33020,2,EA,1,100,0.029227
1631709061.549300,197043.000,33036,1,EA,1,100,0.029228
1631709061.614428,197108.000,33055,2,EA,1,100,0.029226
1631709061.679555,197173.000,33055,2,EA,1,100,0.029227
1631709061.744682,197238.000,33073,1,EA,1,100,0.029228
1631709061.810310,197303.500,33092,2,EA,1,100,0.029226
1631709061.875939,197369.000,33092,2,EA,1,100,0.029227
1631709061.942068,197435.000,33108,1,EA,1,100,0.029228
1631709062.007696,197500.500,33128,2,EA,1,100,0.029226
1631709062.073324,197566.000,33128,2,EA,1,100,0.029228
1631709062.139454,197632.000,33146,1,EA,1,100,0.029227
1631709062.205082,197697.500,33165,2,EA,1,100,0.029227
1631709062.270710,197763.000,33165,2,EA,1,100,0.029228
1631709062.335837,197828.000,33183,2,EA,1,100,0.029227
1631709062.400965,197893.000,33183,2,EA,1,100,0.029227
1631709062.467094,197959.000,33200,1,EA,1,100,0.029227
1631709062.532722,198024.500,33218,2,EA,1,100,0.029227
1631709062.598351,198090.000,33218,2,EA,1,100,0.029228
1631709062.663478,198155.000,33237,1,EA,1,100,0.029227
1631709062.728605,198220.000,33255,2,EA,1,100,0.029228
1631709062.793732,198285.000,33255,2,EA,1,100,0.029228
1631709062.858860,198350.000,33272,1,EA,1,100,0.029228
1631709062.923987,198415.000,33290,2,EA,1,100,0.029227
1631709062.989114,198480.000,33290,2,EA,1,100,0.029228
1631709063.055243,198546.000,33310,1,EA,1,100,0.029228
1631709063.120872,198611.500,33328,2,EA,1,100,0.029226
1631709063.186500,198677.000,33328,2,EA,1,100,0.029227
1631709063.252128,198742.500,33347,2,EA,1,100,0.029227
1631709063.317756,198808.000,33347,2,EA,1,100,0.029227
1631709063.382884,198873.000,33363,1,EA,1,100,0.029228
1631709063.448512,198938.500,33382,2,EA,1,100,0.029227
1631709063.514140,199004.000,33382,2,EA,1,100,0.029228
1631709063.579268,199069.000,33400,1,EA,1,100,0.029227
1631709063.645063,199134.667,33420,3,EA,1,100,0.029226
1631709063.710858,199200.333,33420,3,EA,1,100,0.029227
1631709063.776653,199266.000,33420,3,EA,1,100,0.029228
1631709063.841780,199331.000,33438,1,EA,1,100,0.029227
1631709063.906407,199395.500,33457,2,EA,1,100,0.029227
1631709063.971033,199460.000,33457,2,EA,1,100,0.029227
1631709064.036160,199525.000,33474,1,EA,1,100,0.029227
1631709064.102289,199591.000,33493,2,EA,1,100,0.029227
1631709064.168419,199657.000,33493,2,EA,1,100,0.029227
1631709064.234548,199723.000,33511,1,EA,1,100,0.029229
1631709064.299174,199787.500,33530,2,EA,1,100,0.029226
1631709064.363801,199852.000,33530,2,EA,1,100,0.029228
